product_id;name;sku;ean;manufacturer_name;description;features;images_urls
;Naświetlacz LED IQ-LED FL 30W 3450lm 115lm/W 4000K 100° IP65 biały Kanlux 33882;33882/KAN;5905339338822;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339338822"",""Kod producenta"":""33882"",""Typ produktu"":""naświetlacz IQ-LED"",""Seria"":""IQ-LED FL"",""Model"":""IQ-LED FL-30W-NW"",""Moc [W]"":""30W"",""Napięcie [V]"":""220-240 AC"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""3450lm"",""Stopień ochrony [IP]"":""IP65"",""Kąt świecenia"":""100°"",""Kolor"":""biały"",""Materiał"":""szkło hartowane"",""Wymiary"":""0.3 x 135mm"",""Długość"":""0.3"",""Szerokość"":""135mm"",""Wysokość"":""186mm"",""Gwarancja"":""5 lat""}";https://www.kanlux.com/storage/products/main/big/33882.jpg
;Naświetlacz LED IQ-LED FL 30W 3450lm 115lm/W 4000K 100° IP65 z czujnikiem ruchu biały Kanlux 33887;33887/KAN;5905339338877;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339338877"",""Kod producenta"":""33887"",""Typ produktu"":""naświetlacz IQ-LED"",""Seria"":""IQ-LED FL"",""Model"":""IQ-LED FL-30W-NW-SE"",""Moc [W]"":""30W"",""Napięcie [V]"":""220-240 AC"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""3450lm"",""Stopień ochrony [IP]"":""IP65"",""Kąt świecenia"":""100°"",""Kolor"":""biały"",""Materiał"":""szkło hartowane"",""Wymiary"":""0.3 x 135mm"",""Długość"":""0.3"",""Szerokość"":""135mm"",""Wysokość"":""186mm"",""Czujnik ruchu"":""z czujnikiem ruchu"",""Gwarancja"":""5 lat""}";https://www.kanlux.com/storage/products/main/big/33887.jpg
;Naświetlacz LED IQ-LED FL 50W 6000lm 120lm/W 4000K 100° IP65 biały Kanlux 33883;33883/KAN;5905339338839;Kanlux;"<p>Naświetlacz LED IQ-LED FL 50W 6000lm 120lm/W 4000K 100° IP65 biały to produkt marki Kanlux przeznaczony do oświetlania elewacji, podjazdów, bram, placów, stref dostaw i zewnętrznych ciągów komunikacyjnych. Moc 50W i strumień 6000lm pozwalają doświetlić podjazd, elewację, bramę lub plac, a barwa 4000K daje czytelne światło bez mocno żółtego odcienia. Stopień ochrony IP65 ma znaczenie przy pracy na zewnątrz, gdzie oprawa ma kontakt z wilgocią, pyłem i zmianami pogody.</p>

<h2>Naświetlacz LED IQ-LED FL 50W 6000lm 120lm/W 4000K 100° IP65 biały - czym wyróżnia się ten produkt?</h2>

<ul>
  <li>- Naświetlacz LED IQ-LED FL 50W 6000lm 120lm/W 4000K 100° IP65 biały skutecznie doświetla wybraną strefę na zewnątrz budynku.</li>
  <li>- Strumień 6000lm i kąt 100° pomagają prowadzić światło na podjazd, elewację lub bramę.</li>
  <li>- Stopień ochrony IP65 ułatwia pracę w deszczu, pyle i zmiennych warunkach pogodowych.</li>
  <li>- Barwa 4000K daje praktyczne światło do orientacji i pracy po zmroku.</li>
</ul>

<p>Naświetlacz powinien być dobrany do szerokości strefy, wysokości montażu i kierunku, w którym ma świecić. Seria IQ-LED FL sprawdzi się przy budynku, bramie, podjeździe lub strefie technicznej, gdzie ważna jest widoczność po zmroku. W praktyce największe znaczenie mają strumień świetlny, kąt świecenia i stopień ochrony IP65.</p>

<h3>Specyfikacja techniczna</h3>

<ul>
<li>- Producent: Kanlux</li>
<li>- Seria: IQ-LED FL</li>
<li>- Model: IQ-LED FL-50W-NW</li>
<li>- Kod producenta: 33883</li>
<li>- EAN: 5905339338839</li>
<li>- Typ produktu: naświetlacz IQ-LED</li>
<li>- Moc [W]: 50W</li>
<li>- Napięcie [V]: 220-240 AC</li>
<li>- Temperatura barwowa [K]: 4000K</li>
<li>- Barwa światła: Neutralna (3500-4500K)</li>
<li>- Strumień świetlny [lm]: 6000lm</li>
<li>- Stopień ochrony [IP]: IP65</li>
<li>- Kąt świecenia: 100°</li>
<li>- Kolor: biały</li>
<li>- Materiał: szkło hartowane</li>
<li>- Wymiary: 0.3 x 180mm</li>
<li>- Długość: 0.3</li>
<li>- Szerokość: 180mm</li>
<li>- Wysokość: 241mm</li>
<li>- Gwarancja: 5 lat</li>
</ul>";"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339338839"",""Kod producenta"":""33883"",""Typ produktu"":""naświetlacz IQ-LED"",""Seria"":""IQ-LED FL"",""Model"":""IQ-LED FL-50W-NW"",""Moc [W]"":""50W"",""Napięcie [V]"":""220-240 AC"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""6000lm"",""Stopień ochrony [IP]"":""IP65"",""Kąt świecenia"":""100°"",""Kolor"":""biały"",""Materiał"":""szkło hartowane"",""Wymiary"":""0.3 x 180mm"",""Długość"":""0.3"",""Szerokość"":""180mm"",""Wysokość"":""241mm"",""Gwarancja"":""5 lat""}";https://www.kanlux.com/storage/products/main/big/33883.jpg
;Naświetlacz LED IQ-LED FL 50W 6000lm 120lm/W 4000K 100° IP65 z czujnikiem ruchu biały Kanlux 33888;33888/KAN;5905339338884;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339338884"",""Kod producenta"":""33888"",""Typ produktu"":""naświetlacz IQ-LED"",""Seria"":""IQ-LED FL"",""Model"":""IQ-LED FL-50W-NW-SE"",""Moc [W]"":""50W"",""Napięcie [V]"":""220-240 AC"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""6000lm"",""Stopień ochrony [IP]"":""IP65"",""Kąt świecenia"":""100°"",""Kolor"":""biały"",""Materiał"":""szkło hartowane"",""Wymiary"":""0.3 x 180mm"",""Długość"":""0.3"",""Szerokość"":""180mm"",""Wysokość"":""240mm"",""Czujnik ruchu"":""z czujnikiem ruchu"",""Gwarancja"":""5 lat""}";https://www.kanlux.com/storage/products/main/big/33888.jpg
;Naświetlacz LED IQ-LED FL 90W 10800lm 120lm/W 4000K 100° IP65 biały Kanlux 33884;33884/KAN;5905339338846;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339338846"",""Kod producenta"":""33884"",""Typ produktu"":""naświetlacz IQ-LED"",""Seria"":""IQ-LED FL"",""Model"":""IQ-LED FL-90W-NW"",""Moc [W]"":""90W"",""Napięcie [V]"":""220-240 AC"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""10800lm"",""Stopień ochrony [IP]"":""IP65"",""Kąt świecenia"":""100°"",""Kolor"":""biały"",""Materiał"":""szkło hartowane"",""Wymiary"":""0.3 x 243mm"",""Długość"":""0.3"",""Szerokość"":""243mm"",""Wysokość"":""314mm"",""Gwarancja"":""5 lat""}";https://www.kanlux.com/storage/products/main/big/33884.jpg
;Konektor IQ-LED FL QC 3x1mm2 Kanlux 33897;33897/KAN;5905339338976;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339338976"",""Kod producenta"":""33897"",""Typ produktu"":""IQ-LED"",""Seria"":""IQ-LED FL"",""Model"":""IQ-LED FLN QCI 3x1MM2"",""Napięcie [V]"":""250 AC"",""Wymiary"":""3x1mm2"",""Długość"":""60mm"",""Średnica"":""22mm""}";https://www.kanlux.com/storage/products/main/big/33897.jpg
;Oprawa hermetyczna LED DICHT 4LED 660mm 2x18W IP65 szary Kanlux 31320;31320/KAN;8595665313203;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""8595665313203"",""Kod producenta"":""31320"",""Typ produktu"":""oprawa hermetyczna LED"",""Seria"":""DICHT 4LED"",""Model"":""4LED"",""Moc [W]"":""2x18W"",""Napięcie [V]"":""220-240 AC"",""Stopień ochrony [IP]"":""IP65"",""Kolor"":""szary"",""Trzonek"":""G13"",""Materiał"":""PS"",""Wymiary"":""660x95mm"",""Długość"":""660mm"",""Szerokość"":""95mm"",""Wysokość"":""60mm""}";https://www.kanlux.com/storage/products/main/big/31320.jpg
;Oprawa hermetyczna LED DICHT 4LED 1270mm 2x36W IP65 szary Kanlux 31321;31321/KAN;8595665313210;Kanlux;"<p>Oprawa hermetyczna LED DICHT 4LED 1270mm 2x36W IP65 szary to produkt marki Kanlux przeznaczony do garaży, zapleczy, piwnic, warsztatów, korytarzy technicznych i miejsc narażonych na kurz lub wilgoć. Moc 2x36W i strumień świetlny pomagają dobrać ilość światła do garażu, warsztatu, zaplecza lub korytarza technicznego. Stopień ochrony IP65 chroni oprawę w miejscach narażonych na kurz i wilgoć, a długość 1270mm ułatwia planowanie rozmieszczenia punktów.</p>

<h2>Oprawa hermetyczna LED DICHT 4LED 1270mm 2x36W IP65 szary - czym wyróżnia się ten produkt?</h2>

<ul>
  <li>- Oprawa hermetyczna LED DICHT 4LED 1270mm 2x36W IP65 szary zapewnia stabilne oświetlenie robocze w pomieszczeniach technicznych i gospodarczych.</li>
  <li>- Parametry 2x36W i strumienia świetlnego pomagają dobrać oprawę do wielkości pomieszczenia.</li>
  <li>- Stopień ochrony IP65 ogranicza wpływ kurzu i wilgoci na codzienne użytkowanie.</li>
  <li>- Konstrukcja z materiału PS oraz wymiary 1270x95mm ułatwiają zaplanowanie montażu.</li>
</ul>

<p>W oprawach technicznych liczy się nie tylko jasność, ale też odporność obudowy i łatwe utrzymanie czystości. Seria DICHT 4LED będzie dobrym wyborem do miejsc, w których oprawa ma działać regularnie i bez skomplikowanej obsługi. Przed montażem warto porównać długość, sposób zasilania i stopień ochrony IP65 z warunkami konkretnego pomieszczenia.</p>

<h3>Specyfikacja techniczna</h3>

<ul>
<li>- Producent: Kanlux</li>
<li>- Seria: DICHT 4LED</li>
<li>- Model: 4LED</li>
<li>- Kod producenta: 31321</li>
<li>- EAN: 8595665313210</li>
<li>- Typ produktu: oprawa hermetyczna LED</li>
<li>- Moc [W]: 2x36W</li>
<li>- Napięcie [V]: 220-240 AC</li>
<li>- Stopień ochrony [IP]: IP65</li>
<li>- Trzonek: G13</li>
<li>- Kolor: szary</li>
<li>- Materiał: PS</li>
<li>- Wymiary: 1270x95mm</li>
<li>- Długość: 1270mm</li>
<li>- Szerokość: 95mm</li>
<li>- Wysokość: 60mm</li>
</ul>";"{""Producent"":""Kanlux"",""EAN (GTIN)"":""8595665313210"",""Kod producenta"":""31321"",""Typ produktu"":""oprawa hermetyczna LED"",""Seria"":""DICHT 4LED"",""Model"":""4LED"",""Moc [W]"":""2x36W"",""Napięcie [V]"":""220-240 AC"",""Stopień ochrony [IP]"":""IP65"",""Kolor"":""szary"",""Trzonek"":""G13"",""Materiał"":""PS"",""Wymiary"":""1270x95mm"",""Długość"":""1270mm"",""Szerokość"":""95mm"",""Wysokość"":""60mm""}";https://www.kanlux.com/storage/products/main/big/31321.jpg
;Oprawa hermetyczna LED DICHT 4LED 660mm 2x18W IP65 szary Kanlux 31322;31322/KAN;8595665313227;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""8595665313227"",""Kod producenta"":""31322"",""Typ produktu"":""oprawa hermetyczna LED"",""Seria"":""DICHT 4LED"",""Model"":""4LED"",""Moc [W]"":""2x18W"",""Napięcie [V]"":""220-240 AC"",""Stopień ochrony [IP]"":""IP65"",""Kolor"":""szary"",""Trzonek"":""G13"",""Materiał"":""PS"",""Wymiary"":""660x95mm"",""Długość"":""660mm"",""Szerokość"":""95mm"",""Wysokość"":""60mm""}";https://www.kanlux.com/storage/products/main/big/31322.jpg
;Oprawa hermetyczna LED DICHT 4LED 1270mm 2x36W IP65 szary Kanlux 31325;31325/KAN;8595665313258;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""8595665313258"",""Kod producenta"":""31325"",""Typ produktu"":""oprawa hermetyczna LED"",""Seria"":""DICHT 4LED"",""Model"":""4LED"",""Moc [W]"":""2x36W"",""Napięcie [V]"":""220-240 AC"",""Stopień ochrony [IP]"":""IP65"",""Kolor"":""szary"",""Trzonek"":""G13"",""Materiał"":""PC"",""Wymiary"":""1270x95mm"",""Długość"":""1270mm"",""Szerokość"":""95mm"",""Wysokość"":""60mm""}";https://www.kanlux.com/storage/products/main/big/31325.jpg
;Oprawa hermetyczna LED DICHT 4LED 1270mm 2x36W IP65 szary Kanlux 31323;31323/KAN;8595665313234;Kanlux;"<p>Oprawa hermetyczna LED DICHT 4LED 1270mm 2x36W IP65 szary to produkt marki Kanlux przeznaczony do garaży, zapleczy, piwnic, warsztatów, korytarzy technicznych i miejsc narażonych na kurz lub wilgoć. Moc 2x36W i strumień świetlny pomagają dobrać ilość światła do garażu, warsztatu, zaplecza lub korytarza technicznego. Stopień ochrony IP65 chroni oprawę w miejscach narażonych na kurz i wilgoć, a długość 1270mm ułatwia planowanie rozmieszczenia punktów.</p>

<h2>Oprawa hermetyczna LED DICHT 4LED 1270mm 2x36W IP65 szary - czym wyróżnia się ten produkt?</h2>

<ul>
  <li>- Oprawa hermetyczna LED DICHT 4LED 1270mm 2x36W IP65 szary zapewnia stabilne oświetlenie robocze w pomieszczeniach technicznych i gospodarczych.</li>
  <li>- Parametry 2x36W i strumienia świetlnego pomagają dobrać oprawę do wielkości pomieszczenia.</li>
  <li>- Stopień ochrony IP65 ogranicza wpływ kurzu i wilgoci na codzienne użytkowanie.</li>
  <li>- Konstrukcja z materiału PS oraz wymiary 1270x95mm ułatwiają zaplanowanie montażu.</li>
</ul>

<p>W oprawach technicznych liczy się nie tylko jasność, ale też odporność obudowy i łatwe utrzymanie czystości. Seria DICHT 4LED będzie dobrym wyborem do miejsc, w których oprawa ma działać regularnie i bez skomplikowanej obsługi. Przed montażem warto porównać długość, sposób zasilania i stopień ochrony IP65 z warunkami konkretnego pomieszczenia.</p>

<h3>Specyfikacja techniczna</h3>

<ul>
<li>- Producent: Kanlux</li>
<li>- Seria: DICHT 4LED</li>
<li>- Model: 4LED</li>
<li>- Kod producenta: 31323</li>
<li>- EAN: 8595665313234</li>
<li>- Typ produktu: oprawa hermetyczna LED</li>
<li>- Moc [W]: 2x36W</li>
<li>- Napięcie [V]: 220-240 AC</li>
<li>- Stopień ochrony [IP]: IP65</li>
<li>- Trzonek: G13</li>
<li>- Kolor: szary</li>
<li>- Materiał: PS</li>
<li>- Wymiary: 1270x95mm</li>
<li>- Długość: 1270mm</li>
<li>- Szerokość: 95mm</li>
<li>- Wysokość: 60mm</li>
</ul>";"{""Producent"":""Kanlux"",""EAN (GTIN)"":""8595665313234"",""Kod producenta"":""31323"",""Typ produktu"":""oprawa hermetyczna LED"",""Seria"":""DICHT 4LED"",""Model"":""4LED"",""Moc [W]"":""2x36W"",""Napięcie [V]"":""220-240 AC"",""Stopień ochrony [IP]"":""IP65"",""Kolor"":""szary"",""Trzonek"":""G13"",""Materiał"":""PS"",""Wymiary"":""1270x95mm"",""Długość"":""1270mm"",""Szerokość"":""95mm"",""Wysokość"":""60mm""}";https://www.kanlux.com/storage/products/main/big/31323.jpg
;Oprawa hermetyczna LED MAH PLUS 1265mm 36W IP65 szary Kanlux 18521;18521/KAN;5905339185211;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339185211"",""Kod producenta"":""18521"",""Typ produktu"":""oprawa hermetyczna na T8"",""Seria"":""MAH PLUS"",""Model"":""PLUS-236-ABS"",""Moc [W]"":""36W"",""Napięcie [V]"":""220-240 AC"",""Stopień ochrony [IP]"":""IP65"",""Kolor"":""szary"",""Trzonek"":""G13"",""Materiał"":""PC"",""Wymiary"":""1265x125mm"",""Długość"":""1265mm"",""Szerokość"":""125mm"",""Wysokość"":""92mm""}";https://www.kanlux.com/storage/products/main/big/18521.jpg
;Oprawa hermetyczna LED MAH PLUS 1260mm 36W IP65 szary Kanlux 22802;22802/KAN;5905339228024;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339228024"",""Kod producenta"":""22802"",""Typ produktu"":""oprawa hermetyczna na T8"",""Seria"":""MAH PLUS"",""Model"":""PLUS-136"",""Moc [W]"":""36W"",""Napięcie [V]"":""220-240 AC"",""Stopień ochrony [IP]"":""IP65"",""Kolor"":""szary"",""Trzonek"":""G13"",""Materiał"":""PC"",""Wymiary"":""1260x90mm"",""Długość"":""1260mm"",""Szerokość"":""90mm"",""Wysokość"":""92mm""}";https://www.kanlux.com/storage/products/main/big/22802.jpg
;Oprawa hermetyczna LED MAH PLUS 1265mm 36W IP65 szary Kanlux 22800;22800/KAN;5905339228000;Kanlux;"<p>Oprawa hermetyczna LED MAH PLUS 1265mm 36W IP65 szary to produkt marki Kanlux przeznaczony do garaży, zapleczy, piwnic, warsztatów, korytarzy technicznych i miejsc narażonych na kurz lub wilgoć. Moc 36W i strumień świetlny pomagają dobrać ilość światła do garażu, warsztatu, zaplecza lub korytarza technicznego. Stopień ochrony IP65 chroni oprawę w miejscach narażonych na kurz i wilgoć, a długość 1265mm ułatwia planowanie rozmieszczenia punktów.</p>

<h2>Oprawa hermetyczna LED MAH PLUS 1265mm 36W IP65 szary - czym wyróżnia się ten produkt?</h2>

<ul>
  <li>- Oprawa hermetyczna LED MAH PLUS 1265mm 36W IP65 szary zapewnia stabilne oświetlenie robocze w pomieszczeniach technicznych i gospodarczych.</li>
  <li>- Parametry 36W i strumienia świetlnego pomagają dobrać oprawę do wielkości pomieszczenia.</li>
  <li>- Stopień ochrony IP65 ogranicza wpływ kurzu i wilgoci na codzienne użytkowanie.</li>
  <li>- Konstrukcja z materiału PC oraz wymiary 1265x125mm ułatwiają zaplanowanie montażu.</li>
</ul>

<p>W oprawach technicznych liczy się nie tylko jasność, ale też odporność obudowy i łatwe utrzymanie czystości. Seria MAH PLUS będzie dobrym wyborem do miejsc, w których oprawa ma działać regularnie i bez skomplikowanej obsługi. Przed montażem warto porównać długość, sposób zasilania i stopień ochrony IP65 z warunkami konkretnego pomieszczenia.</p>

<h3>Specyfikacja techniczna</h3>

<ul>
<li>- Producent: Kanlux</li>
<li>- Seria: MAH PLUS</li>
<li>- Model: PLUS-236</li>
<li>- Kod producenta: 22800</li>
<li>- EAN: 5905339228000</li>
<li>- Typ produktu: oprawa hermetyczna na T8</li>
<li>- Moc [W]: 36W</li>
<li>- Napięcie [V]: 220-240 AC</li>
<li>- Stopień ochrony [IP]: IP65</li>
<li>- Trzonek: G13</li>
<li>- Kolor: szary</li>
<li>- Materiał: PC</li>
<li>- Wymiary: 1265x125mm</li>
<li>- Długość: 1265mm</li>
<li>- Szerokość: 125mm</li>
<li>- Wysokość: 92mm</li>
</ul>";"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339228000"",""Kod producenta"":""22800"",""Typ produktu"":""oprawa hermetyczna na T8"",""Seria"":""MAH PLUS"",""Model"":""PLUS-236"",""Moc [W]"":""36W"",""Napięcie [V]"":""220-240 AC"",""Stopień ochrony [IP]"":""IP65"",""Kolor"":""szary"",""Trzonek"":""G13"",""Materiał"":""PC"",""Wymiary"":""1265x125mm"",""Długość"":""1265mm"",""Szerokość"":""125mm"",""Wysokość"":""92mm""}";https://www.kanlux.com/storage/products/main/big/22800.jpg
;Oprawa hermetyczna LED MAH PLUS 1570mm 58W IP65 szary Kanlux 22803;22803/KAN;5905339228031;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339228031"",""Kod producenta"":""22803"",""Typ produktu"":""oprawa hermetyczna na T8"",""Seria"":""MAH PLUS"",""Model"":""PLUS-158"",""Moc [W]"":""58W"",""Napięcie [V]"":""220-240 AC"",""Stopień ochrony [IP]"":""IP65"",""Kolor"":""szary"",""Trzonek"":""G13"",""Materiał"":""PC"",""Wymiary"":""1570x90mm"",""Długość"":""1570mm"",""Szerokość"":""90mm"",""Wysokość"":""92mm""}";https://www.kanlux.com/storage/products/main/big/22803.jpg
;Oprawa hermetyczna LED MAH PLUS 1570mm 58W IP65 szary Kanlux 22801;22801/KAN;5905339228017;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339228017"",""Kod producenta"":""22801"",""Typ produktu"":""oprawa hermetyczna na T8"",""Seria"":""MAH PLUS"",""Model"":""PLUS-258"",""Moc [W]"":""58W"",""Napięcie [V]"":""220-240 AC"",""Stopień ochrony [IP]"":""IP65"",""Kolor"":""szary"",""Trzonek"":""G13"",""Materiał"":""PC"",""Wymiary"":""1570x125mm"",""Długość"":""1570mm"",""Szerokość"":""125mm"",""Wysokość"":""92mm""}";https://www.kanlux.com/storage/products/main/big/22801.jpg
;Oprawa hermetyczna LED TP 1240mm 40W 4800lm 120lm/W 4000K IP65 biały Kanlux 38940;38940/KAN;5905339389404;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339389404"",""Kod producenta"":""38940"",""Typ produktu"":""oprawa hermetyczna na T8"",""Seria"":""TP"",""Model"":""TP SLIM N 40W-NW"",""Moc [W]"":""40W"",""Napięcie [V]"":""220-240 AC"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""4800lm"",""Stopień ochrony [IP]"":""IP65"",""Kąt świecenia"":""145°"",""Kolor"":""biały"",""Materiał"":""tworzywo sztuczne"",""Wymiary"":""1240x36.7mm"",""Długość"":""1240mm"",""Szerokość"":""36.7mm"",""Wysokość"":""47.7mm""}";https://www.kanlux.com/storage/products/main/big/38940.jpg
;Oprawa hermetyczna LED TP 1240mm 40W 4800lm 120lm/W 4000K IP65 biały Kanlux 38942;38942/KAN;5905339389428;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339389428"",""Kod producenta"":""38942"",""Typ produktu"":""oprawa hermetyczna na T8"",""Seria"":""TP"",""Model"":""TP SLIM TW N 40W-NW"",""Moc [W]"":""40W"",""Napięcie [V]"":""220-240 AC"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""4800lm"",""Stopień ochrony [IP]"":""IP65"",""Kąt świecenia"":""145°"",""Kolor"":""biały"",""Materiał"":""tworzywo sztuczne"",""Wymiary"":""1240x36.7mm"",""Długość"":""1240mm"",""Szerokość"":""36.7mm"",""Wysokość"":""47.7mm""}";https://www.kanlux.com/storage/products/main/big/38942.jpg
;Oprawa hermetyczna LED TP 1540mm 50W 6000lm 120lm/W 4000K IP65 biały Kanlux 38941;38941/KAN;5905339389411;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339389411"",""Kod producenta"":""38941"",""Typ produktu"":""oprawa hermetyczna na T8"",""Seria"":""TP"",""Model"":""TP SLIM N 50W-NW"",""Moc [W]"":""50W"",""Napięcie [V]"":""220-240 AC"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""6000lm"",""Stopień ochrony [IP]"":""IP65"",""Kąt świecenia"":""145°"",""Kolor"":""biały"",""Materiał"":""tworzywo sztuczne"",""Wymiary"":""1540x36.7mm"",""Długość"":""1540mm"",""Szerokość"":""36.7mm"",""Wysokość"":""47.7mm""}";https://www.kanlux.com/storage/products/main/big/38941.jpg
;Oprawa hermetyczna LED TP 1580mm 50W 6000lm 120lm/W 4000K IP65 biały Kanlux 38943;38943/KAN;5905339389435;Kanlux;;"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339389435"",""Kod producenta"":""38943"",""Typ produktu"":""oprawa hermetyczna na T8"",""Seria"":""TP"",""Model"":""TP SLIM TW N 50W-NW"",""Moc [W]"":""50W"",""Napięcie [V]"":""220-240 AC"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""6000lm"",""Stopień ochrony [IP]"":""IP65"",""Kąt świecenia"":""145°"",""Kolor"":""biały"",""Materiał"":""tworzywo sztuczne"",""Wymiary"":""1580x36.7mm"",""Długość"":""1580mm"",""Szerokość"":""36.7mm"",""Wysokość"":""47.7mm""}";https://www.kanlux.com/storage/products/main/big/38943.jpg
;Oprawa hermetyczna LED TP 1250mm 60W 9500lm 133lm/W 4000K IP65 biały Kanlux 33163;33163/KAN;5905339331632;Kanlux;"<p>Oprawa hermetyczna LED TP 1250mm 60W 9500lm 133lm/W 4000K IP65 biały to produkt marki Kanlux przeznaczony do garaży, zapleczy, piwnic, warsztatów, korytarzy technicznych i miejsc narażonych na kurz lub wilgoć. Moc 60W i strumień 9500lm pomagają dobrać ilość światła do garażu, warsztatu, zaplecza lub korytarza technicznego. Stopień ochrony IP65 chroni oprawę w miejscach narażonych na kurz i wilgoć, a długość 1250mm ułatwia planowanie rozmieszczenia punktów.</p>

<h2>Oprawa hermetyczna LED TP 1250mm 60W 9500lm 133lm/W 4000K IP65 biały - czym wyróżnia się ten produkt?</h2>

<ul>
  <li>- Oprawa hermetyczna LED TP 1250mm 60W 9500lm 133lm/W 4000K IP65 biały zapewnia stabilne oświetlenie robocze w pomieszczeniach technicznych i gospodarczych.</li>
  <li>- Parametry 60W i 9500lm pomagają dobrać oprawę do wielkości pomieszczenia.</li>
  <li>- Stopień ochrony IP65 ogranicza wpływ kurzu i wilgoci na codzienne użytkowanie.</li>
  <li>- Konstrukcja z materiału PC oraz wymiary 1250x67mm ułatwiają zaplanowanie montażu.</li>
</ul>

<p>W oprawach technicznych liczy się nie tylko jasność, ale też odporność obudowy i łatwe utrzymanie czystości. Seria TP będzie dobrym wyborem do miejsc, w których oprawa ma działać regularnie i bez skomplikowanej obsługi. Przed montażem warto porównać długość, sposób zasilania i stopień ochrony IP65 z warunkami konkretnego pomieszczenia.</p>

<h3>Specyfikacja techniczna</h3>

<ul>
<li>- Producent: Kanlux</li>
<li>- Seria: TP</li>
<li>- Model: TP STRONG 60W 12 NW</li>
<li>- Kod producenta: 33163</li>
<li>- EAN: 5905339331632</li>
<li>- Typ produktu: oprawa hermetyczna na T8</li>
<li>- Moc [W]: 60W</li>
<li>- Napięcie [V]: 220-240 AC</li>
<li>- Temperatura barwowa [K]: 4000K</li>
<li>- Barwa światła: Neutralna (3500-4500K)</li>
<li>- Strumień świetlny [lm]: 9500lm</li>
<li>- Stopień ochrony [IP]: IP65</li>
<li>- Klasa ochronności: IK08</li>
<li>- Kąt świecenia: 125°</li>
<li>- Kolor: biały</li>
<li>- Materiał: PC</li>
<li>- Wymiary: 1250x67mm</li>
<li>- Długość: 1250mm</li>
<li>- Szerokość: 67mm</li>
<li>- Wysokość: 62mm</li>
<li>- Gwarancja: 5 lat</li>
</ul>";"{""Producent"":""Kanlux"",""EAN (GTIN)"":""5905339331632"",""Kod producenta"":""33163"",""Typ produktu"":""oprawa hermetyczna na T8"",""Seria"":""TP"",""Model"":""TP STRONG 60W 12 NW"",""Moc [W]"":""60W"",""Napięcie [V]"":""220-240 AC"",""Temperatura barwowa [K]"":""4000K"",""Barwa światła"":""Neutralna (3500-4500K)"",""Strumień świetlny [lm]"":""9500lm"",""Stopień ochrony [IP]"":""IP65"",""Klasa ochronności"":""IK08"",""Kąt świecenia"":""125°"",""Kolor"":""biały"",""Materiał"":""PC"",""Wymiary"":""1250x67mm"",""Długość"":""1250mm"",""Szerokość"":""67mm"",""Wysokość"":""62mm"",""Gwarancja"":""5 lat""}";https://www.kanlux.com/storage/products/main/big/33163.jpg
